Name,Latitude,Longitude
"['Bear River Valley', 'unorganized U.S. Territory']",:(,:(
"['Beardstown', 'Cass County', 'Illinois']",:(,:(
"['Beaver', 'Beaver County', 'Pennsylvania']",:(,:(
"['Beaver', 'Beaver County', 'Utah']",:(,:(
"['Beaver', 'Beaver County', 'Utah Territory']",:(,:(
"['Beaver County', 'Utah Territory']",:(,:(
"['Beaver Creek', 'unorganized U.S. Territory']",:(,:(
"['Beaver Island', 'Manitou County', 'Michigan']",:(,:(
"['Beaver River', 'Pennsylvania']",:(,:(
"['Beaver River', 'Utah Territory']",:(,:(
"['Beaver Valley', 'Iron County', 'Utah Territory']",:(,:(
"['Bedeque', 'Prince County', 'Prince Edward Island', 'British North America']",:(,:(
"['Bedford', 'Bedfordshire', 'England']",:(,:(
"['Bedford', 'Uinta County', 'Wyoming']",:(,:(
"['Bee', 'Seward County', 'Nebraska']",:(,:(
"['Beech Hill', 'Colebrook', 'Litchfield County', 'Connecticut']",:(,:(
"['Beehive House', 'Great Salt Lake City', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Beehive House', 'Salt Lake City', 'Salt Lake County', 'Utah Territory']",:(,:(
['Belgium'],:(,:(
"['Bellevue', 'Kane County', 'Utah Territory']",:(,:(
"['Bellevue', 'Washington County', 'Utah Territory']",:(,:(
"['Belly River', 'Northwest Territories', 'Canada']",:(,:(
"['Benjamin', 'Utah County', 'Utah']",:(,:(
"['Benjamin', 'Utah County', 'Utah Territory']",:(,:(
"['Benson', 'Cache County', 'Utah']",:(,:(
"['Benson', 'Cache County', 'Utah Territory']",:(,:(
"['Benson Grist Mill', 'Tooele County', 'Utah Territory']",:(,:(
"['Benton County', 'Tennessee']",:(,:(
"['Berrien County', 'Michigan']",:(,:(
"['Berryville', 'Clarke County', 'Virginia']",:(,:(
"['Bertrand Township', 'Berrien County', 'Michigan']",:(,:(
['Bethany'],:(,:(
"['Bethany', 'Brooke County', 'West Virginia']",:(,:(
"['Bethany', 'Harrison County', 'Missouri']",:(,:(
"['Bethlehem', 'Unorganized County', 'Iowa']",:(,:(
"['Big Bone Lick', 'Boone County', 'Kentucky']",:(,:(
"['Big Brush Creek', 'Utah Territory']",:(,:(
"['Big Brush Creek Cave', 'Utah Territory']",:(,:(
"['Big Bureau Creek', 'Bureau County', 'Illinois']",:(,:(
"['Big Cottonwood Canal', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Big Cottonwood Canyon', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Big Cottonwood Canyon', 'Salt Lake County', 'Utah']",:(,:(
"['Big Cottonwood Canyon', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Big Cottonwood Creek', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Big Cottonwood Creek', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Big Creek', 'Rich County', 'Utah Territory']",:(,:(
"['Big Creek River', 'Oneida County', 'Idaho Territory']",:(,:(
"['Big Fishing River', 'Missouri']",:(,:(
"['Big Pigeon Creek', 'Pottawattamie County', 'Iowa']",:(,:(
"['Big Rock Creek', 'Kendall County', 'Illinois']",:(,:(
"['Big Sandy River', 'Henry County', 'Tennessee']",:(,:(
"['Big Sandy River', 'unorganized U.S. Territory']",:(,:(
"['Bingham Canyon', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Bingham Canyon', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Bingham County', 'Idaho']",:(,:(
"['Bingham County', 'Idaho Territory']",:(,:(
"['Birchwood', 'Warrington', 'England']",:(,:(
"['Birmingham', 'Warwickshire', 'England']",:(,:(
"['Bishops Frome', 'Herefordshire', 'England']",:(,:(
"['Bitter Creek', 'unorganized U.S. Territory']",:(,:(
"['Bitter Springs', 'Coconino County', 'Arizona Territory']",:(,:(
"['Black Falls', 'Yavapai County', 'Arizona Territory']",:(,:(
"['Black Hills', 'Nebraska Territory']",:(,:(
"['Black Rock', 'Millard County', 'Utah Territory']",:(,:(
"['Black Rock', 'Tooele County', 'Utah']",:(,:(
"['Black Rock', 'Tooele County', 'Utah Territory']",:(,:(
['Black Sea'],:(,:(
"['Blackberry Creek', 'Illinois']",:(,:(
"['Blackfish Lake', 'St. Francis County', 'Arkansas Territory']",:(,:(
"['Blackfoot River', 'Oneida County', 'Idaho Territory']",:(,:(
"['Blacks Fork', 'Utah Territory']",:(,:(
"['Blacks Fork', 'unorganized U.S. Territory']",:(,:(
"['Blendon Township', 'Franklin County', 'Ohio']",:(,:(
"['Blinkwater', 'South Africa']",:(,:(
"['Blood River', 'Calloway County', 'Kentucky']",:(,:(
"['Blood River', 'Henry County', 'Tennessee']",:(,:(
"['Bloomfield', 'Davis County', 'Iowa']",:(,:(
"['Bloomfield', 'Stoddard County', 'Missouri']",:(,:(
"['Bloomington', 'Bear Lake County', 'Idaho']",:(,:(
"['Bloomington', 'Bear Lake County', 'Idaho Territory']",:(,:(
"['Bloomington', 'Oneida County', 'Idaho Territory']",:(,:(
"['Bloomington', 'Washington County', 'Utah Territory']",:(,:(
"['Blountsville', 'Blount County', 'Alabama']",:(,:(
"['Blue Creek', 'Box Elder County', 'Utah']",:(,:(
"['Blue River', 'Jackson County', 'Missouri']",:(,:(
"['Blue Valley', 'Wayne County', 'Utah Territory']",:(,:(
"['Bluewater', 'Valencia County', 'New Mexico Territory']",:(,:(
"['Bluff', 'San Juan County', 'Utah Territory']",:(,:(
"['Boardentown', 'Burlington County', 'New Jersey']",:(,:(
"['Bodenham', 'Herefordshire', 'England']",:(,:(
"['Bolivar', 'Hardeman County', 'Tennessee']",:(,:(
"['Bombay', 'British India']",:(,:(
"['Bonanza', 'Klamath County', 'Oregon']",:(,:(
"['Bonaparte', 'Van Buren County', 'Iowa']",:(,:(
"['Boone County', 'Missouri']",:(,:(
"['Bornholm', 'Denmark']",:(,:(
"['Bosque County', 'Texas']",:(,:(
"['Boston', 'Nelson County', 'Kentucky']",:(,:(
"['Bowery', 'Box Elder County', 'Utah Territory']",:(,:(
"['Bowery', 'Great Salt Lake City', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Bowery', 'Salt Lake City', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Bowling Green Township', 'Fayette County', 'Illinois']",:(,:(
"['Box Elder Canyon', 'Box Elder County', 'Utah Territory']",:(,:(
"['Box Elder County', 'Utah Territory']",:(,:(
"['Boydsville', 'Weakley County', 'Tennessee ']",:(,:(
"['Bradley-Green', 'Staffordshire', 'England']",:(,:(
"['Bradleysville', 'Litchfield County', 'Connecticut']",:(,:(
"['Braintree', 'Essex', 'England']",:(,:(
"['Brampton', 'Cumberland', 'England']",:(,:(
"['Branch Creek', 'Davis County', 'Utah Territory']",:(,:(
"['Brand Lodge', 'Colwall', 'Herefordshire', 'England']",:(,:(
"['Brangreen', 'Newent', 'Gloucestershire', 'England']",:(,:(
"['Brazos River', 'Texas']",:(,:(
"['Breightmet', 'Lancashire', 'England']",:(,:(
"['Brewers Mills', 'Pittsburgh Township', 'Frontenac County', 'Canada West', 'British North America']",:(,:(
"['Brewett Lye', 'Herefordshire', 'England']",:(,:(
"['Bridge of Weir', 'Renfrewshire', 'Scotland']",:(,:(
"['Bridgewater', 'Beaver County', 'Pennsylvania']",:(,:(
"['Bridgewater', 'Windsor County', 'Vermont']",:(,:(
"['Brigham Young College', 'Logan', 'Cache County', 'Utah Territory']",:(,:(
"['Brigham Young Family Cemetery', 'Salt Lake City', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Brighton', 'Clark County', 'Ohio']",:(,:(
"['Brighton', 'Livingston County', 'Michigan']",:(,:(
"['Brighton', 'Suffolk County', 'Massachusetts']",:(,:(
"['Brigsteer', 'Westmorland', 'England']",:(,:(
"['Bringsty Common', 'Herefordshire', 'England']",:(,:(
"['Brinton', 'Salt Lake County', 'Utah']",:(,:(
"['Bristol', 'Gloucestershire', 'England']",:(,:(
"['British Columbia', 'Canada']",:(,:(
['British Isles'],:(,:(
"['Broadheath', 'Worcestershire', 'England']",:(,:(
"['Bromyard', 'Herefordshire', 'England']",:(,:(
"['Brownstown', 'Wayne County', 'Michigan']",:(,:(
"['Brownsville', 'Fayette County', 'Pennsylvania']",:(,:(
"['Brownsville', 'Houston County', 'Minnesota']",:(,:(
"['Brush Creek', 'Graves County', 'Kentucky']",:(,:(
"['Bryce', 'Graham County', 'Arizona Territory']",:(,:(
"['Buckhorn Springs', 'Iron County', 'Utah Territory']",:(,:(
"['Buckingham', 'Buckinghamshire', 'England']",:(,:(
"['Buckland', 'Portsmouth', 'Hampshire', 'England']",:(,:(
"['Buckskin Mountain', 'Arizona and Utah Territories']",:(,:(
"['Bucksport', 'Hancock County', 'Maine']",:(,:(
"['Buena Vista Ranch', 'Pima County', 'Arizona Territory']",:(,:(
"['Buffalo', 'Dallas County', 'Missouri']",:(,:(
"['Bull Run', 'Prince William County', 'Virginia']",:(,:(
"['Bullion-Beck Mine', 'Juab County', 'Utah Territory']",:(,:(
"['Bundysburg', 'Geauga County', 'Ohio']",:(,:(
"['Bunker Hill Monument', 'Charlestown', 'Middlesex County', 'Massachusetts']",:(,:(
"['Bunkerville', 'Lincoln County', 'Nevada']",:(,:(
"['Burbank', 'Millard County', 'Utah']",:(,:(
"['Burlington', 'Big Horn County', 'Wyoming']",:(,:(
"['Burlington', 'Kane County', 'Illinois']",:(,:(
"['Burrard Inlet', 'British Columbia', 'Canada']",:(,:(
"['Burrville', 'Sevier County', 'Utah Territory']",:(,:(
"['Bush Bank', 'Herefordshire', 'England']",:(,:(
"['Bush Valley Fort', 'Apache County', 'Arizona Territory']",:(,:(
"['Butlerville', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Buysville', 'Wasatch County', 'Utah Territory']",:(,:(
"['Cabotville', 'Hampden County', 'Massachusetts']",:(,:(
"['Cache County', 'Utah']",:(,:(
"['Cache County', 'Utah Territory']",:(,:(
"['Cache Valley', 'Idaho and Utah Territories']",:(,:(
"['Cadron Creek', 'Arkansas Territory']",:(,:(
"['Cadron Settlement', 'Faulkner County', 'Arkansas Territory']",:(,:(
"['Caesarea', 'Israel']",:(,:(
"['Caineville', 'Wayne County', 'Utah']",:(,:(
"['Calcutta', 'British India']",:(,:(
"['Caldwell County', 'Missouri']",:(,:(
['California Territory'],:(,:(
"['Calloway County', 'Kentucky']",:(,:(
"['Calls Fort', 'Box Elder County', 'Utah']",:(,:(
"['Calls Fort', 'Box Elder County', 'Utah Territory']",:(,:(
"['Camas', 'Fremont County', 'Idaho']",:(,:(
"['Cambridge', 'Cambridgeshire', 'England']",:(,:(
"['Cambridge', 'Washington County', 'Idaho']",:(,:(
"['Camden', 'Knox County', 'Maine']",:(,:(
"['Camden Harbor', 'Camden', 'Knox County', 'Maine']",:(,:(
"['Camp Apache', 'Apache County', 'Arizona Territory']",:(,:(
"['Camp Douglas', 'Great Salt Lake City', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Camp Douglas', 'Salt Lake City', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Camp Floyd', 'Fairfield', 'Utah County', 'Utah']",:(,:(
"['Camp Floyd', 'Fairfield', 'Utah County', 'Utah Territory']",:(,:(
"['Camp of Israel', 'Sugar Creek', 'Lee County', 'Iowa Territory']",:(,:(
"['Cana', 'Galilee']",:(,:(
['Canaan'],:(,:(
"['Canaan', 'Litchfield County', 'Connecticut']",:(,:(
['Canada'],:(,:(
"['Canada', 'British North America']",:(,:(
"['Canada East', 'British North America']",:(,:(
"['Canada West', 'British North America']",:(,:(
"['Canal Creek', 'Sanpete County', 'Utah Territory']",:(,:(
"['Caneen Island', 'Maine']",:(,:(
"['Cannonville', 'Garfield County', 'Utah']",:(,:(
"['Cannonville', 'Garfield County', 'Utah Territory']",:(,:(
"['Canterbury', 'Kent', 'England']",:(,:(
"['Canton', 'Guangdong Province', 'China']",:(,:(
"['Cape Clear Island', 'County Cork', 'Ireland']",:(,:(
"['Cape Cod', 'Barnstable County', 'Massachusetts']",:(,:(
"['Cape Sable Island', 'Shelburne County', 'Nova Scotia', 'British North America']",:(,:(
"['Cardston', 'Northwest Territories', 'Canada']",:(,:(
"['Carey', 'Logan County', 'Idaho']",:(,:(
['Caribbean Sea'],:(,:(
"['Carlin', 'Elko County', 'Nevada']",:(,:(
"['Carlisle', 'Cumberland', 'England']",:(,:(
"['Carroll County', 'Tennessee']",:(,:(
"['Carson Sink', 'Utah Territory']",:(,:(
"['Carson Valley', 'Nevada Territory']",:(,:(
"['Carson Valley', 'Utah Territory']",:(,:(
"['Carterville', 'Pottawattamie County', 'Iowa']",:(,:(
"['Carthage', 'Hancock County', 'Illinois']",:(,:(
"['Carthage Jail', 'Carthage', 'Hancock County', 'Illinois']",:(,:(
"['Casas Grandes', 'Chihuahua', 'Mexico']",:(,:(
"['Cascade Mountains', 'United States']",:(,:(
"['Castine', 'Hancock County', 'Maine']",:(,:(
"['Castle Creek', 'Nebraska Territory']",:(,:(
"['Castle Dale', 'Emery County', 'Utah']",:(,:(
"['Castle Dale', 'Emery County', 'Utah Territory']",:(,:(
"['Castle Frome', 'Herefordshire', 'England']",:(,:(
"['Castle Gate', 'Carbon County', 'Utah']",:(,:(
"['Castle Valley', 'Grand County', 'Utah Territory']",:(,:(
"['Castlecary', 'Lanarkshire', 'Scotland']",:(,:(
"['Cataract Creek', 'Arizona Territory']",:(,:(
"['Catemaco', 'Veracruz', 'Mexico']",:(,:(
"['Cebolleta', 'Valencia County', 'New Mexico Territory']",:(,:(
"['Cedar Bluffs', 'Saunders County', 'Nebraska Territory']",:(,:(
"['Cedar Butte', 'Oneida County', 'Idaho Territory']",:(,:(
"['Cedar County', 'Utah Territory']",:(,:(
"['Cedar Creek', 'Petit Jean', 'Conway County', 'Arkansas Territory']",:(,:(
"['Cedar Fort', 'Iron County', 'Utah Territory']",:(,:(
"['Cedar Mountain', 'Culpeper County', 'Virginia']",:(,:(
"['Cedar Springs', 'Millard County', 'Utah Territory']",:(,:(
"['Centerburg', 'Knox County', 'Ohio']",:(,:(
"['Centerfield', 'Sanpete County', 'Utah']",:(,:(
"['Centerville', 'Davis County', 'Utah Territory']",:(,:(
"['Central', 'Graham County', 'Arizona Territory']",:(,:(
['Central America'],:(,:(
"['Centre Station', 'Tooele County', 'Utah Territory']",:(,:(
"['Chadds Ford Township', 'Delaware County', 'Pennsylvania']",:(,:(
"['Chagres', 'Panama Province', 'Republic of New Granada']",:(,:(
"['Chagres', 'Panama Province', 'Republic of New Grenada']",:(,:(
"['Chagrin River', 'Ohio']",:(,:(
"['Chalford', 'Gloucestershire', 'England']",:(,:(
"['Chalk Level', 'Benton County', 'Tennessee']",:(,:(
"['Chalk Level', 'Humphreys County', 'Tennessee']",:(,:(
"['Chardon', 'Geauga County', 'Ohio']",:(,:(
"['Chariton River', 'Missouri']",:(,:(
"['Charleston', 'Wasatch County', 'Utah']",:(,:(
"['Charleston', 'Wasatch County', 'Utah Territory']",:(,:(
"['Charleston Harbor', 'Charleston County', 'South Carolina']",:(,:(
"['Charleston Township', 'Lee County', 'Iowa Territory']",:(,:(
"['Charlestown', 'Jefferson County', 'Virginia']",:(,:(
"['Charlestown', 'Middlesex County', 'Massachusetts']",:(,:(
"['Chatburn', 'Lancashire', 'England']",:(,:(
"['Cheddleton', 'Staffordshire', 'England']",:(,:(
"['Cheltenham', 'Gloucestershire', 'England']",:(,:(
"['Chenowith', 'Skamania County', 'Washington']",:(,:(
['Cherokee Nation'],:(,:(
"['Chesapeake Bay', 'United States']",:(,:(
"['Chester', 'Sanpete County', 'Utah']",:(,:(
"['Chester', 'Sanpete County', 'Utah Territory']",:(,:(
"['Chester Creek', 'Delaware County', 'Pennsylvania']",:(,:(
"['Chesterfield', 'Bannock County', 'Idaho']",:(,:(
"['Chesterfield', 'Bingham County', 'Idaho']",:(,:(
"['Chesterfield', 'Derbyshire', 'England']",:(,:(
"['Chesterfield', 'Staffordshire', 'England']",:(,:(
"['Chesterfield Township', 'Burlington County', 'New Jersey']",:(,:(
"['Chesterwoods', 'Maine']",:(,:(
"['Cheyenne', 'Laramie County', 'Wyoming']",:(,:(
"['Chicken Creek', 'Juab and Sanpete Counties', 'Utah Territory']",:(,:(
"['Chicopee Falls', 'Hampden County', 'Massachusetts']",:(,:(
"['Chihuahua', 'Mexico']",:(,:(
"['Chimney Rock', 'Nebraska Territory']",:(,:(
['China'],:(,:(
"['Chippawa', 'Ontario', 'Canada']",:(,:(
"['Chippewa', 'Wayne County', 'Ohio']",:(,:(
"['Christian County', 'Kentucky']",:(,:(
"['Christmasville', 'Carroll County', 'Tennessee']",:(,:(
"['Chub Springs', 'Bannock County', 'Idaho']",:(,:(
"['City Creek', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['City Creek', 'Salt Lake County', 'Utah']",:(,:(
"['City Creek', 'Salt Lake County', 'Utah Territory']",:(,:(
"['City Creek Canyon', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['City Creek Canyon', 'Salt Lake County', 'Utah']",:(,:(
"['City Creek Canyon', 'Salt Lake County', 'Utah Territory']",:(,:(
"['City Hall', 'Great Salt Lake City', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['City Hall', 'Salt Lake City', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Clarence Dock', 'Vauxhall', 'Lancashire', 'England']",:(,:(
"['Clarks River', 'Calloway County', 'Kentucky']",:(,:(
"['Clay County', 'Missouri']",:(,:(
"['Clear Creek', 'Nebraska Territory']",:(,:(
"['Clear Creek Canyon', 'Sevier County', 'Utah Territory']",:(,:(
"['Clegg Canyon', 'Utah Territory']",:(,:(
"['Cleveland', 'Bannock County', 'Idaho']",:(,:(
"['Cleveland', 'Emery County', 'Utah']",:(,:(
"['Clifton', 'Oneida County', 'Idaho']",:(,:(
"['Clifton', 'Oneida County', 'Idaho Territory']",:(,:(
"['Clifton', 'Worcestershire', 'England']",:(,:(
"['Clifton Forge', 'Alleghany County', 'Virginia']",:(,:(
"['Clover', 'Tooele County', 'Utah']",:(,:(
"['Clover', 'Tooele County', 'Utah Territory']",:(,:(
"['Cloverport', 'Breckinridge County', 'Kentucky']",:(,:(
"['Cohasset', 'Norfolk County', 'Massachusetts']",:(,:(
"['Cokeville', 'Uinta County', 'Wyoming']",:(,:(
"['Coldbrook', 'Warren County', 'Illinois']",:(,:(
"['Colebrook', 'Litchfield County', 'Connecticut']",:(,:(
"['Collinston', 'Box Elder County', 'Utah']",:(,:(
"['Colonia Dublán', 'Chihuahua', 'Mexico']",:(,:(
"['Colonia Díaz', 'Chihuahua', 'Mexico']",:(,:(
"['Colonia Juárez', 'Chihuahua', 'Mexico']",:(,:(
"['Colonia Oaxaca', 'Sonora', 'Mexico']",:(,:(
"['Colorado River', 'Texas']",:(,:(
"['Colorado River', 'United States']",:(,:(
['Colorado Territory'],:(,:(
"['Colrain', 'Franklin County', 'Massachusetts']",:(,:(
"['Columbia', 'Adair County', 'Kentucky']",:(,:(
"['Columbia River', 'United States']",:(,:(
"['Columbiana County', 'Ohio']",:(,:(
"['Columbus', 'Cherokee County', 'Kansas']",:(,:(
"['Colwall', 'Herefordshire', 'England']",:(,:(
"['Commerce', 'Hancock County', 'Illinois']",:(,:(
"['Comstock', 'Kalamazoo County', 'Michigan']",:(,:(
"['Concho', 'Apache County', 'Arizona Territory']",:(,:(
"['Concho Lake', 'Apache County', 'Arizona Territory']",:(,:(
"['Concord', 'Essex County', 'Vermont']",:(,:(
"['Concord', 'Geauga County', 'Ohio']",:(,:(
"['Concord', 'Lewis County', 'Kentucky']",:(,:(
"['Conejos County', 'Colorado Territory']",:(,:(
"['Conneaut Township', 'Crawford County', 'Pennsylvania']",:(,:(
['Connecticut'],:(,:(
"['Constantinople', 'Turkey', 'Ottoman Empire']",:(,:(
"['Conway County', 'Arkansas Territory']",:(,:(
"['Coombe Hill', 'Gloucestershire', 'England']",:(,:(
"['Coombes Moor', 'Byton', 'Herefordshire', 'England']",:(,:(
"['Coones Canyon', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Coones Canyon', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Copenhagen City', 'Denmark']",:(,:(
"['Coquille', 'Coos County', 'Oregon']",:(,:(
"['Corinne', 'Box Elder County', 'Utah']",:(,:(
"['Corinne', 'Box Elder County', 'Utah Territory']",:(,:(
"['Corn Creek', 'Millard County', 'Utah Territory']",:(,:(
"['Corn Creek Fort', 'Millard County', 'Utah Territory']",:(,:(
"['Cornerville', 'Lincoln County', 'Arkansas']",:(,:(
"['Cornwall', 'England']",:(,:(
"['Corry', 'Erie County', 'Pennsylvania']",:(,:(
"['Council House', 'Great Salt Lake City', 'Great Salt Lake County', 'Utah Territory']",:(,:(
"['Council House', 'Salt Lake City', 'Salt Lake County', 'Utah Territory']",:(,:(
"['Council House', 'Winter Quarters', 'unorganized U.S. Territory']",:(,:(
"['Council Point', 'Iowa']",:(,:(
"['Council Point', 'Iowa Territory']",:(,:(
"['Cove Creek', 'Beaver and Millard Counties', 'Utah Territory']",:(,:(
"['Cove Fort', 'Millard County', 'Utah Territory']",:(,:(
"['Coveville', 'Cache County', 'Utah']",:(,:(
"['Coveville', 'Cache County', 'Utah Territory']",:(,:(
"['Covington', 'Miami County', 'Ohio']",:(,:(
"['Coyote', 'Garfield County', 'Utah']",:(,:(
"['Cranberry Lake', 'Canada West', 'British North America']",:(,:(
